geneID	Description	Pathway
107830401	alpha-galactosidase-like	Galactose metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00052/image
107831499	alpha-galactosidase 1-like	Galactose metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00052/image
107831502	alpha-galactosidase 1-like	Galactose metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00052/image
107832007	phosphoglucomutase, cytoplasmic	Galactose metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00052/image
107759279	GDP-L-galactose phosphorylase 2-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107759348	L-ascorbate peroxidase 1, cytosolic	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107759703	L-ascorbate peroxidase 2, cytosolic-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107763284	probable L-ascorbate peroxidase 6, chloroplastic	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107763567	L-ascorbate peroxidase 3, peroxisomal-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107763932	L-ascorbate oxidase homolog	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107764147	UDP-glucose 6-dehydrogenase 3-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107764230	aldehyde dehydrogenase family 3 member F1-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107765195	bifunctional phosphatase IMPL2, chloroplastic-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107765289	APX; L-ascorbate peroxidase 2, cytosolic	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107766867	aldehyde dehydrogenase family 2 member B4, mitochondrial-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107766889	L-ascorbate oxidase homolog	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107767520	bifunctional phosphatase IMPL2, chloroplastic-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107767669	L-ascorbate oxidase-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107768281	monodehydroascorbate reductase 4, peroxisomal-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107769163	inositol oxygenase 1-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107770207	D-galacturonate reductase-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107771267	UDP-glucose 6-dehydrogenase 3-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107773293	inositol oxygenase 2-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107773574	ntp101, ntp302, pntp101, pntp302; L-ascorbate oxidase homolog	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107773610	glutathione S-transferase DHAR3, chloroplastic	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107774485	GDP-L-galactose phosphorylase 2-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107774730	L-ascorbate peroxidase 2, cytosolic-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107775122	L-ascorbate peroxidase 3, peroxisomal-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107775678	monodehydroascorbate reductase-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107776943	L-ascorbate peroxidase 1, cytosolic-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107777254	glutathione S-transferase DHAR2-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107777397	UDP-glucose 6-dehydrogenase 3-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107777569	aldehyde dehydrogenase	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107779235	bifunctional phosphatase IMPL2, chloroplastic-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107779915	monodehydroascorbate reductase	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107779974	putative L-ascorbate peroxidase 6	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107779989	aldehyde dehydrogenase family 2 member B7, mitochondrial-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107780851	L-ascorbate oxidase-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107780962	L-ascorbate oxidase homolog	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107782067	aldehyde dehydrogenase family 2 member B7, mitochondrial-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107782353	L-ascorbate peroxidase 3, peroxisomal-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107782355	L-ascorbate peroxidase 3, peroxisomal-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107783103	UDP-glucose 6-dehydrogenase 4-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107783195	L-ascorbate peroxidase 3, peroxisomal-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107783197	L-ascorbate peroxidase 3, peroxisomal-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107783944	aldehyde dehydrogenase family 2 member B7, mitochondrial-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107787273	putative L-ascorbate peroxidase 6	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107787357	L-galactono-1,4-lactone dehydrogenase, mitochondrial-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107791536	glucuronokinase 1-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107791846	bifunctional phosphatase IMPL2, chloroplastic-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107791873	inositol oxygenase 2-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107792162	probable L-ascorbate peroxidase 6, chloroplastic	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107793071	GLDHase; L-galactono-1,4-lactone dehydrogenase, mitochondrial-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107793291	UDP-glucose 6-dehydrogenase 4-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107793535	UDP-glucose 6-dehydrogenase 3	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107794974	aldehyde dehydrogenase family 2 member B7, mitochondrial-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107795195	thylakoid lumenal 29 kDa protein, chloroplastic	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107795668	inositol monophosphatase 1	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107796541	UDP-glucose 6-dehydrogenase 3-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107796971	aldehyde dehydrogenase family 7 member B4-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107797228	bifunctional phosphatase IMPL2, chloroplastic-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107797234	aldehyde dehydrogenase family 2 member B4, mitochondrial-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107797479	GME1; GDP-mannose 3,5-epimerase 1-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107798131	L-ascorbate oxidase homolog	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107798223	glucuronokinase 1-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107799952	inositol oxygenase 1-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107801259	inositol oxygenase 2-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107801292	aldehyde dehydrogenase family 2 member B7, mitochondrial-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107801557	aldehyde dehydrogenase family 3 member F1-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107801850	inositol monophosphatase 3-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107802760	aldehyde dehydrogenase family 3 member H1-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107803386	probable L-gulonolactone oxidase 6	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107804078	UDP-sugar pyrophosphorylase-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107804350	UDP-glucose 6-dehydrogenase 5-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107805734	inositol oxygenase 5-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107806546	L-galactose dehydrogenase-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107806941	L-galactono-1,4-lactone dehydrogenase, mitochondrial-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107807245	L-ascorbate oxidase-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107808172	L-ascorbate oxidase homolog	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107808766	UDP-sugar pyrophosphorylase-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107809385	L-ascorbate peroxidase 2, cytosolic	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107812799	GDP-mannose 3,5-epimerase 1-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107812832	GDP-L-galactose phosphorylase 1-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107813777	inositol oxygenase 2-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107814848	L-ascorbate oxidase homolog	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107814917	aldehyde dehydrogenase family 3 member F1-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107815806	bifunctional phosphatase IMPL2, chloroplastic-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107815818	ntp201, pntp201; L-ascorbate oxidase homolog	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107816273	aldehyde dehydrogenase family 7 member B4-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107817046	GDP-mannose 3,5-epimerase 1-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107818762	monodehydroascorbate reductase 4, peroxisomal-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107819788	L-ascorbate peroxidase 3, peroxisomal	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107819842	DHAR; glutathione S-transferase DHAR2-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107820316	monodehydroascorbate reductase 5, mitochondrial-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107821470	thylakoid lumenal 29 kDa protein, chloroplastic-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107822373	D-galacturonate reductase-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107823625	aldehyde dehydrogenase family 3 member F1-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107824234	inositol oxygenase 2-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107824393	aldehyde dehydrogenase-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107824481	L-galactose dehydrogenase-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107825126	GDP-L-galactose phosphorylase 1-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107826294	GDP-mannose 3,5-epimerase 1	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107826841	AAO, ASO, Ascorbase; L-ascorbate oxidase	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107828222	monodehydroascorbate reductase 5, mitochondrial-like	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107829710	ntp805, pntp805; L-ascorbate oxidase homolog	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107831188	inositol monophosphatase 3	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107832494	L-ascorbate oxidase homolog	Ascorbate and aldarate metabolism - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00053/image
107758962	NtTE, TE; palmitoyl-acyl carrier protein thioesterase, chloroplastic-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107759755	long chain acyl-CoA synthetase 9, chloroplastic-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107759958	3-oxoacyl-[acyl-carrier-protein] synthase 3 A, chloroplastic-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107761433	acetyl-CoA carboxylase 1-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107761555	3-oxoacyl-[acyl-carrier-protein] reductase 4-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107762320	stearoyl-[acyl-carrier-protein] 9-desaturase, chloroplastic-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107762659	MT, NtMT; malonyl CoA-acyl carrier protein transacylase-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107763810	3-oxoacyl-[acyl-carrier-protein] synthase I, chloroplastic	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107764303	3-oxoacyl-[acyl-carrier-protein] synthase II, chloroplastic-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107764635	3-oxoacyl-[acyl-carrier-protein] reductase 4-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107765648	biotin carboxyl carrier protein of acetyl-CoA carboxylase, chloroplastic-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107767494	3-oxoacyl-[acyl-carrier-protein] synthase I, chloroplastic-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107767758	3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107769328	enoyl-[acyl-carrier-protein] reductase [NADH] 2, chloroplastic-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107770446	palmitoyl-acyl carrier protein thioesterase, chloroplastic-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107770582	3-oxoacyl-[acyl-carrier-protein] reductase 1, chloroplastic-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107773021	acetyl-CoA carboxylase 1-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107773089	acetyl-CoA carboxylase 1-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107774081	3-oxoacyl-[acyl-carrier-protein] reductase, chloroplastic-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107774170	stearoyl-[acyl-carrier-protein] 9-desaturase, chloroplastic	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107774635	stearoyl-[acyl-carrier-protein] 9-desaturase, chloroplastic	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107775742	3-oxoacyl-[acyl-carrier-protein] reductase 4-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107775757	3-oxoacyl-[acyl-carrier-protein] synthase I, chloroplastic-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107776019	long chain acyl-CoA synthetase 8-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107777747	stearoyl-[acyl-carrier-protein] 9-desaturase, chloroplastic	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107777990	enoyl-[acyl-carrier-protein] reductase [NADH] 2, chloroplastic-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107779466	long chain acyl-CoA synthetase 2-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107779625	enr-T2; enoyl-[acyl-carrier-protein] reductase [NADH], chloroplastic-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107780683	long chain acyl-CoA synthetase 6, peroxisomal-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107780776	long chain acyl-CoA synthetase 4-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107780949	long chain acyl-CoA synthetase 1-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107781379	enoyl-[acyl-carrier-protein] reductase [NADH] 2, chloroplastic-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107783667	stearoyl-[acyl-carrier-protein] 9-desaturase 6, chloroplastic-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107784232	3-oxoacyl-[acyl-carrier-protein] synthase I, chloroplastic-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107784654	acetyl-CoA carboxylase 1-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107784825	acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha, chloroplastic-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107785228	3-oxoacyl-[acyl-carrier-protein] synthase II, chloroplastic-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107785394	long chain acyl-CoA synthetase 8-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107785685	palmitoyl-acyl carrier protein thioesterase, chloroplastic-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107785788	acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha, chloroplastic-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107787149	3-oxoacyl-[acyl-carrier-protein] reductase 4-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107788710	biotin carboxyl carrier protein of acetyl-CoA carboxylase 1, chloroplastic-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107789011	3-oxoacyl-[acyl-carrier-protein] synthase II, chloroplastic-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107789090	short-chain type dehydrogenase/reductase-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107789402	palmitoyl-acyl carrier protein thioesterase, chloroplastic-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107789406	acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha, chloroplastic-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107789562	oleoyl-acyl carrier protein thioesterase, chloroplastic-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107789614	acetyl-CoA carboxylase 1-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107790362	short-chain type dehydrogenase/reductase-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107790423	oleoyl-acyl carrier protein thioesterase 2, chloroplastic-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107790638	stearoyl-[acyl-carrier-protein] 9-desaturase, chloroplastic-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107792048	HD, NtHD; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107793159	long chain acyl-CoA synthetase 4-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107793469	acetyl-CoA carboxylase 1-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107793720	palmitoyl-acyl carrier protein thioesterase, chloroplastic-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107794693	long chain acyl-CoA synthetase 4-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107795838	long chain acyl-CoA synthetase 4-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107797450	acetyl-CoA carboxylase 1-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107798358	3-oxoacyl-[acyl-carrier-protein] synthase I, chloroplastic-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107798520	enoyl-[acyl-carrier-protein] reductase [NADH] 2, chloroplastic-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107798854	stearoyl-[acyl-carrier-protein] 9-desaturase 6, chloroplastic-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107799007	biotin carboxyl carrier protein of acetyl-CoA carboxylase 1, chloroplastic-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107799429	long chain acyl-CoA synthetase 9, chloroplastic-like	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
107799911	long chain acyl-CoA synthetase 6, peroxisomal	Fatty acid biosynthesis - Nicotiana tabacum (common tobacco)	http://rest.kegg.jp/get/nta00061/image
