source	ID	GO
tobaccoDDBJ	BAA20365.1	GO:0004324
tobaccoDDBJ	BAA20365.1	GO:0005515
tobaccoDDBJ	BAA20365.1	GO:0006810
tobaccoDDBJ	BAA20365.1	GO:0008266
tobaccoDDBJ	BAA20365.1	GO:0009535
tobaccoDDBJ	BAA20365.1	GO:0009570
tobaccoDDBJ	BAA20365.1	GO:0009767
tobaccoDDBJ	BAA20365.1	GO:0045156
tobaccoDDBJ	BAA20365.1	GO:0045157
tobaccoDDBJ	BAA20365.1	GO:0050660
tobaccoDDBJ	BAA20365.1	GO:0050661
tobaccoDDBJ	BAA20425.1	GO:0001558
tobaccoDDBJ	BAA20425.1	GO:0003700
tobaccoDDBJ	BAA20425.1	GO:0005634
tobaccoDDBJ	BAA20425.1	GO:0006355
tobaccoDDBJ	BAA20425.1	GO:0007067
tobaccoDDBJ	BAA20425.1	GO:0010332
tobaccoDDBJ	BAA20425.1	GO:0016538
tobaccoDDBJ	BAA20425.1	GO:0043565
tobaccoDDBJ	BAA20425.1	GO:0051301
tobaccoDDBJ	BAA20425.1	GO:0051726
tobaccoDDBJ	BAA20426.1	GO:0004693
tobaccoDDBJ	BAA20426.1	GO:0005634
tobaccoDDBJ	BAA20426.1	GO:0016538
tobaccoDDBJ	BAA20426.1	GO:0051301
tobaccoDDBJ	BAA20426.1	GO:0051726
tobaccoDDBJ	BAA21072.1	GO:0005739
tobaccoDDBJ	BAA21072.1	GO:0009411
tobaccoDDBJ	BAA21072.1	GO:0009611
tobaccoDDBJ	BAA21072.1	GO:0009620
tobaccoDDBJ	BAA21072.1	GO:0009698
tobaccoDDBJ	BAA21072.1	GO:0016207
tobaccoDDBJ	BAA21073.1	GO:0005739
tobaccoDDBJ	BAA21073.1	GO:0009411
tobaccoDDBJ	BAA21073.1	GO:0009611
tobaccoDDBJ	BAA21073.1	GO:0009620
tobaccoDDBJ	BAA21073.1	GO:0009698
tobaccoDDBJ	BAA21073.1	GO:0016207
tobaccoDDBJ	BAA21614.1	GO:0005634
tobaccoDDBJ	BAA21614.1	GO:0005737
tobaccoDDBJ	BAA21614.1	GO:0009734
tobaccoDDBJ	BAA21614.1	GO:0009826
tobaccoDDBJ	BAA21614.1	GO:0010252
tobaccoDDBJ	BAA21614.1	GO:0010279
tobaccoDDBJ	BAA21615.2	GO:0004091
tobaccoDDBJ	BAA21615.2	GO:0006629
tobaccoDDBJ	BAA21615.2	GO:0016298
tobaccoDDBJ	BAA21616.2	GO:0004514
tobaccoDDBJ	BAA21616.2	GO:0009435
tobaccoDDBJ	BAA21616.2	GO:0009507
tobaccoDDBJ	BAA21617.1	GO:0000287
tobaccoDDBJ	BAA21617.1	GO:0006527
tobaccoDDBJ	BAA21617.1	GO:0008295
tobaccoDDBJ	BAA21617.1	GO:0008792
tobaccoDDBJ	BAA21617.1	GO:0009446
tobaccoDDBJ	BAA21726.1	GO:0000287
