source	ID	GO
chickenAffy	Gga.12129.1.S1_at	GO:0005743
chickenAffy	Gga.12129.1.S1_at	GO:0006810
chickenAffy	Gga.1213.1.S1_a_at	GO:0015031
chickenAffy	Gga.1213.2.S1_a_at	GO:0015031
chickenAffy	Gga.12131.1.S1_at	GO:0005509
chickenAffy	Gga.12132.1.S1_at	GO:0005737
chickenAffy	Gga.12132.2.S1_a_at	GO:0005737
chickenAffy	Gga.12132.2.S1_a_at	GO:0006629
chickenAffy	Gga.12132.2.S1_a_at	GO:0016021
chickenAffy	Gga.12132.2.S1_a_at	GO:0016627
chickenAffy	Gga.12134.1.S1_at	GO:0016021
chickenAffy	Gga.12135.1.S1_at	GO:0006952
chickenAffy	Gga.12139.1.S1_at	GO:0004129
chickenAffy	Gga.12139.1.S1_at	GO:0006118
chickenAffy	Gga.12139.1.S1_at	GO:0006123
chickenAffy	Gga.12139.1.S1_at	GO:0015992
chickenAffy	Gga.12139.1.S1_at	GO:0045277
chickenAffy	Gga.12140.1.S1_at	GO:0005509
chickenAffy	Gga.12140.2.S1_a_at	GO:0001525
chickenAffy	Gga.12140.2.S1_a_at	GO:0001570
chickenAffy	Gga.12140.2.S1_a_at	GO:0005509
chickenAffy	Gga.12140.2.S1_a_at	GO:0005615
chickenAffy	Gga.12140.2.S1_a_at	GO:0030336
chickenAffy	Gga.12140.2.S1_s_at	GO:0001525
chickenAffy	Gga.12140.2.S1_s_at	GO:0001570
chickenAffy	Gga.12140.2.S1_s_at	GO:0005509
chickenAffy	Gga.12140.2.S1_s_at	GO:0005615
chickenAffy	Gga.12140.2.S1_s_at	GO:0030336
chickenAffy	Gga.12141.1.S1_at	GO:0009408
chickenAffy	Gga.12142.1.S1_a_at	GO:0005579
chickenAffy	Gga.12144.1.S1_s_at	GO:0001568
chickenAffy	Gga.12144.1.S1_s_at	GO:0005070
chickenAffy	Gga.12144.1.S1_s_at	GO:0005085
chickenAffy	Gga.12144.1.S1_s_at	GO:0005622
chickenAffy	Gga.12144.1.S1_s_at	GO:0016337
chickenAffy	Gga.12144.1.S1_s_at	GO:0043087
chickenAffy	Gga.12144.1.S1_s_at	GO:0048008
chickenAffy	Gga.12144.1.S1_s_at	GO:0051056
chickenAffy	Gga.12148.1.S1_at	GO:0000074
chickenAffy	Gga.12148.1.S1_at	GO:0000287
chickenAffy	Gga.12148.1.S1_at	GO:0004693
chickenAffy	Gga.12148.1.S1_at	GO:0005524
chickenAffy	Gga.12148.1.S1_at	GO:0005737
chickenAffy	Gga.12148.1.S1_at	GO:0006468
chickenAffy	Gga.12148.1.S1_at	GO:0007243
chickenAffy	Gga.12148.1.S1_at	GO:0007275
chickenAffy	Gga.12148.1.S1_at	GO:0009069
chickenAffy	Gga.12149.1.S1_s_at	GO:0000166
chickenAffy	Gga.12149.1.S1_s_at	GO:0003723
chickenAffy	Gga.12149.1.S1_s_at	GO:0005515
chickenAffy	Gga.12149.1.S1_s_at	GO:0005634
chickenAffy	Gga.12149.1.S1_s_at	GO:0006397
chickenAffy	Gga.12149.1.S1_s_at	GO:0006520
chickenAffy	Gga.12149.1.S1_s_at	GO:0030170
chickenAffy	Gga.12149.1.S1_s_at	GO:0030529
chickenAffy	Gga.12149.2.S1_at	GO:0005634
chickenAffy	Gga.12150.1.S1_at	GO:0004674
chickenAffy	Gga.12150.1.S1_s_at	GO:0004674
chickenAffy	Gga.12150.1.S1_s_at	GO:0005524
chickenAffy	Gga.12150.1.S1_s_at	GO:0005634
chickenAffy	Gga.12150.1.S1_s_at	GO:0005737
chickenAffy	Gga.12150.1.S1_s_at	GO:0006355
chickenAffy	Gga.12150.1.S1_s_at	GO:0006916
chickenAffy	Gga.12150.1.S1_s_at	GO:0009069
chickenAffy	Gga.12150.1.S1_s_at	GO:0018105
chickenAffy	Gga.12150.1.S1_s_at	GO:0018107
chickenAffy	Gga.12150.1.S1_s_at	GO:0043508
chickenAffy	Gga.12151.1.S1_s_at	GO:0008152
chickenAffy	Gga.12151.1.S1_s_at	GO:0008270
chickenAffy	Gga.12151.1.S1_s_at	GO:0008631
chickenAffy	Gga.12151.1.S1_s_at	GO:0016491
chickenAffy	Gga.12152.1.S1_at	GO:0005925
chickenAffy	Gga.12153.1.S1_s_at	GO:0003779
chickenAffy	Gga.12153.1.S1_s_at	GO:0008270
chickenAffy	Gga.12153.1.S1_s_at	GO:0031032
chickenAffy	Gga.12156.1.A1_at	GO:0005515
chickenAffy	Gga.12156.1.A1_at	GO:0005634
chickenAffy	Gga.12156.1.A1_at	GO:0031564
chickenAffy	Gga.12156.1.S1_at	GO:0005515
chickenAffy	Gga.12156.1.S1_at	GO:0005634
chickenAffy	Gga.12156.1.S1_at	GO:0031564
chickenAffy	Gga.12157.1.S1_at	GO:0006468
chickenAffy	Gga.12159.2.S1_s_at	GO:0003747
chickenAffy	Gga.12159.2.S1_s_at	GO:0005739
chickenAffy	Gga.12159.2.S1_s_at	GO:0005840
chickenAffy	Gga.12159.2.S1_s_at	GO:0006444
chickenAffy	Gga.12159.2.S1_s_at	GO:0006449
chickenAffy	Gga.12159.2.S1_s_at	GO:0018444
chickenAffy	Gga.12161.1.S1_at	GO:0016020
chickenAffy	Gga.12162.1.S1_at	GO:0005576
chickenAffy	Gga.12163.1.S1_at	GO:0000245
chickenAffy	Gga.12163.1.S1_at	GO:0003723
chickenAffy	Gga.12163.1.S1_at	GO:0003724
chickenAffy	Gga.12163.1.S1_at	GO:0005515
chickenAffy	Gga.12163.1.S1_at	GO:0005524
chickenAffy	Gga.12163.1.S1_at	GO:0006446
chickenAffy	Gga.12163.1.S1_at	GO:0007275
chickenAffy	Gga.12163.1.S1_at	GO:0008026
chickenAffy	Gga.12164.1.S1_at	GO:0005267
chickenAffy	Gga.12164.1.S1_at	GO:0006813
chickenAffy	Gga.12164.1.S1_at	GO:0016021
chickenAffy	Gga.12164.1.S1_at	GO:0030955
chickenAffy	Gga.12164.1.S1_at	GO:0031965
chickenAffy	Gga.12164.1.S1_at	GO:0033017
chickenAffy	Gga.12165.1.S1_at	GO:0016021
chickenAffy	Gga.12166.1.S1_at	GO:0043565
chickenAffy	Gga.12166.2.S1_at	GO:0003700
chickenAffy	Gga.12167.1.S1_at	GO:0005634
chickenAffy	Gga.12167.1.S1_at	GO:0006364
chickenAffy	Gga.12167.1.S1_at	GO:0008168
chickenAffy	Gga.12168.1.S1_s_at	GO:0005506
chickenAffy	Gga.12168.1.S1_s_at	GO:0005515
chickenAffy	Gga.12168.1.S1_s_at	GO:0005829
chickenAffy	Gga.12168.1.S1_s_at	GO:0016226
chickenAffy	Gga.12168.1.S1_s_at	GO:0051536
chickenAffy	Gga.12169.1.S1_at	GO:0016021
chickenAffy	Gga.1217.1.S1_at	GO:0006470
chickenAffy	Gga.12171.1.S1_at	GO:0003723
chickenAffy	Gga.12171.1.S1_at	GO:0005524
chickenAffy	Gga.12171.1.S1_at	GO:0008026
chickenAffy	Gga.12171.1.S1_s_at	GO:0003723
chickenAffy	Gga.12171.1.S1_s_at	GO:0005524
chickenAffy	Gga.12171.1.S1_s_at	GO:0008026
chickenAffy	Gga.12172.1.A1_x_at	GO:0005576
chickenAffy	Gga.12173.1.S1_s_at	GO:0006829
chickenAffy	Gga.12173.1.S1_s_at	GO:0007610
chickenAffy	Gga.12173.1.S1_s_at	GO:0008270
chickenAffy	Gga.12173.1.S1_s_at	GO:0008415
chickenAffy	Gga.12173.1.S1_s_at	GO:0016021
chickenAffy	Gga.12173.1.S1_s_at	GO:0030659
chickenAffy	Gga.12173.1.S1_s_at	GO:0042967
chickenAffy	Gga.12173.1.S1_s_at	GO:0048471
chickenAffy	Gga.12175.1.S1_at	GO:0005795
chickenAffy	Gga.12175.1.S1_s_at	GO:0004065
chickenAffy	Gga.12175.1.S1_s_at	GO:0005509
chickenAffy	Gga.12175.1.S1_s_at	GO:0005615
chickenAffy	Gga.12175.1.S1_s_at	GO:0005783
chickenAffy	Gga.12175.1.S1_s_at	GO:0005795
chickenAffy	Gga.12175.1.S1_s_at	GO:0006027
chickenAffy	Gga.12175.1.S1_s_at	GO:0006687
chickenAffy	Gga.12175.1.S1_s_at	GO:0006915
chickenAffy	Gga.12175.1.S1_s_at	GO:0007389
chickenAffy	Gga.12175.1.S1_s_at	GO:0008209
chickenAffy	Gga.12175.1.S1_s_at	GO:0008210
chickenAffy	Gga.12175.1.S1_s_at	GO:0008449
chickenAffy	Gga.12175.1.S1_s_at	GO:0009986
chickenAffy	Gga.12175.1.S1_s_at	GO:0018741
chickenAffy	Gga.12176.1.S1_at	GO:0005634
chickenAffy	Gga.12177.2.S1_a_at	GO:0005634
chickenAffy	Gga.1218.1.S1_at	GO:0005515
chickenAffy	Gga.1218.1.S1_at	GO:0005634
chickenAffy	Gga.1218.1.S1_at	GO:0006397
chickenAffy	Gga.1218.1.S1_at	GO:0008380
chickenAffy	Gga.1218.1.S1_at	GO:0030529
chickenAffy	Gga.1218.1.S1_at	GO:0031202
chickenAffy	Gga.12180.1.S1_at	GO:0008270
chickenAffy	Gga.12183.3.S1_a_at	GO:0005488
chickenAffy	Gga.12183.3.S1_a_at	GO:0008152
chickenAffy	Gga.12183.3.S1_a_at	GO:0016491
chickenAffy	Gga.12183.3.S1_s_at	GO:0005488
chickenAffy	Gga.12183.3.S1_s_at	GO:0008152
chickenAffy	Gga.12183.3.S1_s_at	GO:0016491
chickenAffy	Gga.12184.1.S1_at	GO:0016021
chickenAffy	Gga.12185.1.S1_at	GO:0006508
chickenAffy	Gga.12186.1.S1_at	GO:0005540
chickenAffy	Gga.12187.3.S1_a_at	GO:0004674
chickenAffy	Gga.12187.3.S1_a_at	GO:0005524
chickenAffy	Gga.12187.3.S1_a_at	GO:0005634
chickenAffy	Gga.12187.3.S1_a_at	GO:0009069
chickenAffy	Gga.12187.3.S1_a_at	GO:0046777
chickenAffy	Gga.12188.1.S1_at	GO:0003723
chickenAffy	Gga.12191.1.S1_at	GO:0008270
chickenAffy	Gga.12191.1.S1_x_at	GO:0008270
chickenAffy	Gga.12192.1.S1_at	GO:0016020
chickenAffy	Gga.12195.1.S1_at	GO:0001755
chickenAffy	Gga.12195.1.S1_at	GO:0001756
chickenAffy	Gga.12195.1.S1_at	GO:0001843
chickenAffy	Gga.12195.1.S1_at	GO:0003700
chickenAffy	Gga.12195.1.S1_at	GO:0005667
chickenAffy	Gga.12195.1.S1_at	GO:0006355
chickenAffy	Gga.12195.1.S1_at	GO:0008270
chickenAffy	Gga.12195.1.S1_at	GO:0016481
chickenAffy	Gga.12195.1.S1_at	GO:0019208
chickenAffy	Gga.12195.1.S1_at	GO:0021766
chickenAffy	Gga.12195.1.S1_at	GO:0021846
chickenAffy	Gga.12195.1.S1_at	GO:0030177
chickenAffy	Gga.12195.1.S1_at	GO:0043507
chickenAffy	Gga.12195.1.S1_at	GO:0043565
chickenAffy	Gga.12195.1.S1_at	GO:0046332
chickenAffy	Gga.12197.2.S1_s_at	GO:0005737
chickenAffy	Gga.12197.2.S1_s_at	GO:0005856
chickenAffy	Gga.12197.2.S1_s_at	GO:0006605
chickenAffy	Gga.12197.2.S1_s_at	GO:0007186
chickenAffy	Gga.12197.2.S1_s_at	GO:0051018
chickenAffy	Gga.12197.3.S1_s_at	GO:0007165
chickenAffy	Gga.12199.1.S1_at	GO:0003676
chickenAffy	Gga.12199.2.S1_a_at	GO:0000166
chickenAffy	Gga.12199.2.S1_a_at	GO:0003723
chickenAffy	Gga.12199.2.S1_a_at	GO:0005634
chickenAffy	Gga.12199.2.S1_a_at	GO:0005737
chickenAffy	Gga.12199.2.S1_a_at	GO:0006397
chickenAffy	Gga.12199.2.S1_a_at	GO:0008380
chickenAffy	Gga.1220.1.A1_at	GO:0005783
chickenAffy	Gga.12204.1.S1_at	GO:0000922
chickenAffy	Gga.12204.1.S1_at	GO:0001764
chickenAffy	Gga.12204.1.S1_at	GO:0005524
chickenAffy	Gga.12204.1.S1_at	GO:0005634
chickenAffy	Gga.12204.1.S1_at	GO:0005811
chickenAffy	Gga.12204.1.S1_at	GO:0005813
chickenAffy	Gga.12204.1.S1_at	GO:0005886
chickenAffy	Gga.12204.1.S1_at	GO:0007067
chickenAffy	Gga.12204.1.S1_at	GO:0008017
chickenAffy	Gga.12204.1.S1_at	GO:0008104
chickenAffy	Gga.12204.1.S1_at	GO:0008568
chickenAffy	Gga.12204.1.S1_at	GO:0030286
chickenAffy	Gga.12204.1.S1_at	GO:0030424
chickenAffy	Gga.12204.1.S1_at	GO:0031122
chickenAffy	Gga.12204.1.S1_at	GO:0045298
chickenAffy	Gga.12204.1.S1_at	GO:0045502
chickenAffy	Gga.12204.1.S1_at	GO:0046982
chickenAffy	Gga.12204.1.S1_at	GO:0051301
chickenAffy	Gga.12204.1.S1_at	GO:0051329
chickenAffy	Gga.12206.1.S1_at	GO:0006917
chickenAffy	Gga.12207.1.S1_s_at	GO:0005488
chickenAffy	Gga.12207.1.S1_s_at	GO:0007368
chickenAffy	Gga.12207.1.S1_s_at	GO:0016021
chickenAffy	Gga.12209.1.S1_at	GO:0005576
chickenAffy	Gga.12209.2.A1_at	GO:0005615
chickenAffy	Gga.12209.2.S1_a_at	GO:0005615
chickenAffy	Gga.1221.1.S1_at	GO:0005634
chickenAffy	Gga.12210.1.S1_at	GO:0005488
chickenAffy	Gga.12211.1.S1_at	GO:0004930
chickenAffy	Gga.12212.1.S1_a_at	GO:0003824
chickenAffy	Gga.12212.1.S1_a_at	GO:0005524
chickenAffy	Gga.12212.1.S1_a_at	GO:0008152
chickenAffy	Gga.12213.1.S1_s_at	GO:0003676
chickenAffy	Gga.12213.1.S1_s_at	GO:0005689
chickenAffy	Gga.12213.1.S1_s_at	GO:0006397
chickenAffy	Gga.12213.1.S1_s_at	GO:0006829
chickenAffy	Gga.12213.1.S1_s_at	GO:0008270
chickenAffy	Gga.12213.1.S1_s_at	GO:0008380
chickenAffy	Gga.12214.2.S1_a_at	GO:0003676
chickenAffy	Gga.12214.2.S1_a_at	GO:0008270
chickenAffy	Gga.12215.1.S1_at	GO:0005737
chickenAffy	Gga.12217.1.S1_at	GO:0008270
chickenAffy	Gga.12218.1.S1_at	GO:0046923
chickenAffy	Gga.12219.1.S1_at	GO:0003677
chickenAffy	Gga.12219.1.S1_at	GO:0003711
chickenAffy	Gga.12219.1.S1_at	GO:0005515
chickenAffy	Gga.12219.1.S1_at	GO:0005634
chickenAffy	Gga.12219.1.S1_at	GO:0006357
chickenAffy	Gga.1222.2.S1_s_at	GO:0005515
chickenAffy	Gga.1222.2.S1_s_at	GO:0016020
chickenAffy	Gga.1222.2.S1_s_at	GO:0016055
chickenAffy	Gga.1222.2.S1_s_at	GO:0042995
chickenAffy	Gga.12221.1.S1_s_at	GO:0005216
chickenAffy	Gga.12221.1.S1_s_at	GO:0006811
chickenAffy	Gga.12221.1.S1_s_at	GO:0016021
chickenAffy	Gga.12222.3.S1_a_at	GO:0003700
chickenAffy	Gga.12222.3.S1_a_at	GO:0005667
chickenAffy	Gga.12222.3.S1_a_at	GO:0043565
chickenAffy	Gga.12222.3.S1_a_at	GO:0045449
chickenAffy	Gga.12222.3.S1_a_at	GO:0046983
chickenAffy	Gga.12224.1.S1_a_at	GO:0000287
chickenAffy	Gga.12225.1.S1_at	GO:0003676
chickenAffy	Gga.12225.2.S1_a_at	GO:0003723
chickenAffy	Gga.12225.2.S1_a_at	GO:0005215
chickenAffy	Gga.12225.2.S1_a_at	GO:0005515
chickenAffy	Gga.12225.2.S1_a_at	GO:0005681
chickenAffy	Gga.12225.2.S1_a_at	GO:0006355
chickenAffy	Gga.12225.2.S1_a_at	GO:0006397
chickenAffy	Gga.12225.2.S1_a_at	GO:0006810
chickenAffy	Gga.12225.2.S1_a_at	GO:0007165
chickenAffy	Gga.12225.2.S1_a_at	GO:0008289
chickenAffy	Gga.12225.2.S1_a_at	GO:0008380
chickenAffy	Gga.12225.2.S1_a_at	GO:0016607
chickenAffy	Gga.12225.2.S1_a_at	GO:0042113
chickenAffy	Gga.12226.2.S1_a_at	GO:0006457
chickenAffy	Gga.12226.2.S1_a_at	GO:0007268
chickenAffy	Gga.12226.2.S1_a_at	GO:0016020
chickenAffy	Gga.12226.2.S1_a_at	GO:0031072
chickenAffy	Gga.12226.2.S1_a_at	GO:0042470
chickenAffy	Gga.12226.2.S1_a_at	GO:0051082
chickenAffy	Gga.12227.1.S1_at	GO:0005057
chickenAffy	Gga.12229.1.S1_at	GO:0004683
chickenAffy	Gga.12229.1.S1_at	GO:0005509
chickenAffy	Gga.12229.1.S1_at	GO:0005516
chickenAffy	Gga.12229.1.S1_at	GO:0005524
chickenAffy	Gga.12229.1.S1_at	GO:0005634
chickenAffy	Gga.12229.1.S1_at	GO:0005737
chickenAffy	Gga.12229.1.S1_at	GO:0006468
chickenAffy	Gga.12229.1.S1_at	GO:0006913
chickenAffy	Gga.12229.1.S1_at	GO:0007165
chickenAffy	Gga.12229.1.S1_at	GO:0007270
chickenAffy	Gga.12229.1.S1_at	GO:0009069
chickenAffy	Gga.12229.1.S1_at	GO:0016563
chickenAffy	Gga.12229.1.S1_at	GO:0045941
chickenAffy	Gga.1223.1.S1_at	GO:0045454
chickenAffy	Gga.12231.2.S1_at	GO:0030672
chickenAffy	Gga.12231.2.S1_s_at	GO:0001504
chickenAffy	Gga.12231.2.S1_s_at	GO:0005272
chickenAffy	Gga.12231.2.S1_s_at	GO:0005313
chickenAffy	Gga.12231.2.S1_s_at	GO:0005326
chickenAffy	Gga.12231.2.S1_s_at	GO:0005579
chickenAffy	Gga.12231.2.S1_s_at	GO:0005769
chickenAffy	Gga.12231.2.S1_s_at	GO:0006814
chickenAffy	Gga.12231.2.S1_s_at	GO:0007601
chickenAffy	Gga.12231.2.S1_s_at	GO:0015293
chickenAffy	Gga.12231.2.S1_s_at	GO:0015813
chickenAffy	Gga.12231.2.S1_s_at	GO:0019717
chickenAffy	Gga.12231.2.S1_s_at	GO:0019871
chickenAffy	Gga.12231.2.S1_s_at	GO:0030054
chickenAffy	Gga.12231.2.S1_s_at	GO:0030672
chickenAffy	Gga.12231.2.S1_s_at	GO:0031402
chickenAffy	Gga.12232.1.S1_at	GO:0008270
chickenAffy	Gga.12233.1.S1_at	GO:0005764
chickenAffy	Gga.12233.1.S1_at	GO:0016787
chickenAffy	Gga.12234.1.S1_at	GO:0006231
chickenAffy	Gga.12235.1.S1_at	GO:0008380
chickenAffy	Gga.12237.1.S1_at	GO:0005484
chickenAffy	Gga.12238.2.S1_a_at	GO:0033179
chickenAffy	Gga.12239.1.S1_at	GO:0008270
chickenAffy	Gga.12239.2.S1_s_at	GO:0005622
chickenAffy	Gga.12239.2.S1_s_at	GO:0008270
chickenAffy	Gga.12240.1.S1_at	GO:0000038
chickenAffy	Gga.12240.1.S1_at	GO:0001676
chickenAffy	Gga.12240.1.S1_at	GO:0004467
chickenAffy	Gga.12240.1.S1_at	GO:0005783
chickenAffy	Gga.12240.1.S1_at	GO:0005792
chickenAffy	Gga.12240.1.S1_at	GO:0031410
chickenAffy	Gga.12240.1.S1_at	GO:0031957
chickenAffy	Gga.12241.1.S1_at	GO:0004871
chickenAffy	Gga.12241.1.S1_at	GO:0005515
chickenAffy	Gga.12241.1.S1_at	GO:0005737
chickenAffy	Gga.12241.1.S1_at	GO:0007160
chickenAffy	Gga.12241.1.S1_at	GO:0007165
chickenAffy	Gga.12241.1.S1_s_at	GO:0004871
chickenAffy	Gga.12241.1.S1_s_at	GO:0005515
chickenAffy	Gga.12241.1.S1_s_at	GO:0005737
chickenAffy	Gga.12241.1.S1_s_at	GO:0007160
chickenAffy	Gga.12241.1.S1_s_at	GO:0007165
chickenAffy	Gga.12242.1.S1_at	GO:0016787
chickenAffy	Gga.12244.1.S1_at	GO:0000139
chickenAffy	Gga.12244.1.S1_at	GO:0003723
chickenAffy	Gga.12244.1.S1_at	GO:0005579
chickenAffy	Gga.12244.1.S1_at	GO:0005637
chickenAffy	Gga.12244.1.S1_at	GO:0007166
chickenAffy	Gga.12244.1.S1_at	GO:0015031
chickenAffy	Gga.12246.2.S1_a_at	GO:0005515
chickenAffy	Gga.12246.2.S1_a_at	GO:0007165
chickenAffy	Gga.12246.2.S1_a_at	GO:0007411
chickenAffy	Gga.12246.2.S1_a_at	GO:0017157
chickenAffy	Gga.12247.1.S1_s_at	GO:0004672
chickenAffy	Gga.12247.1.S1_s_at	GO:0005515
chickenAffy	Gga.12247.1.S1_s_at	GO:0005524
chickenAffy	Gga.12247.1.S1_s_at	GO:0005634
chickenAffy	Gga.12247.1.S1_s_at	GO:0005737
chickenAffy	Gga.12247.1.S1_s_at	GO:0006468
chickenAffy	Gga.12247.1.S1_s_at	GO:0006611
chickenAffy	Gga.12247.1.S1_s_at	GO:0007049
chickenAffy	Gga.12247.1.S1_s_at	GO:0032147
chickenAffy	Gga.12249.1.S1_at	GO:0003700
chickenAffy	Gga.12250.1.S1_at	GO:0004579
chickenAffy	Gga.12250.1.S1_at	GO:0005739
chickenAffy	Gga.12250.1.S1_at	GO:0008250
chickenAffy	Gga.12250.1.S1_at	GO:0016021
chickenAffy	Gga.12250.1.S1_at	GO:0018279
chickenAffy	Gga.12252.1.S1_at	GO:0006812
chickenAffy	Gga.12255.1.S1_at	GO:0003677
chickenAffy	Gga.12255.1.S1_at	GO:0003779
chickenAffy	Gga.12255.1.S1_at	GO:0005083
chickenAffy	Gga.12255.1.S1_at	GO:0005634
chickenAffy	Gga.12255.1.S1_at	GO:0005737
chickenAffy	Gga.12255.1.S1_at	GO:0006355
chickenAffy	Gga.12255.1.S1_at	GO:0006461
chickenAffy	Gga.12255.1.S1_at	GO:0006928
chickenAffy	Gga.12255.1.S1_at	GO:0008154
chickenAffy	Gga.12255.1.S1_at	GO:0009617
chickenAffy	Gga.12255.1.S1_at	GO:0015629
chickenAffy	Gga.12255.1.S1_at	GO:0030027
chickenAffy	Gga.12255.1.S1_at	GO:0030031
chickenAffy	Gga.12255.1.S1_at	GO:0045010
chickenAffy	Gga.12255.1.S1_s_at	GO:0003779
chickenAffy	Gga.12255.1.S1_s_at	GO:0005083
chickenAffy	Gga.12255.1.S1_s_at	GO:0005634
chickenAffy	Gga.12255.1.S1_s_at	GO:0005737
chickenAffy	Gga.12255.1.S1_s_at	GO:0006355
chickenAffy	Gga.12255.1.S1_s_at	GO:0006461
chickenAffy	Gga.12255.1.S1_s_at	GO:0006928
chickenAffy	Gga.12255.1.S1_s_at	GO:0008154
chickenAffy	Gga.12255.1.S1_s_at	GO:0009617
chickenAffy	Gga.12255.1.S1_s_at	GO:0015629
chickenAffy	Gga.12255.1.S1_s_at	GO:0030027
chickenAffy	Gga.12255.1.S1_s_at	GO:0030031
chickenAffy	Gga.12257.1.S1_at	GO:0003723
chickenAffy	Gga.12258.1.S1_s_at	GO:0005515
chickenAffy	Gga.12258.1.S1_s_at	GO:0005739
chickenAffy	Gga.12258.1.S1_s_at	GO:0005840
chickenAffy	Gga.12259.1.S1_at	GO:0005513
chickenAffy	Gga.12259.1.S1_at	GO:0005515
chickenAffy	Gga.12259.1.S1_at	GO:0006813
chickenAffy	Gga.12259.1.S1_at	GO:0008076
chickenAffy	Gga.12259.1.S1_at	GO:0015269
chickenAffy	Gga.12259.1.S1_at	GO:0019228
chickenAffy	Gga.12259.1.S1_at	GO:0019229
chickenAffy	Gga.12259.1.S1_at	GO:0046928
chickenAffy	Gga.12260.1.S1_at	GO:0005515
chickenAffy	Gga.12260.1.S1_at	GO:0005634
chickenAffy	Gga.12260.1.S1_at	GO:0005737
chickenAffy	Gga.12260.1.S1_at	GO:0006355
chickenAffy	Gga.12260.1.S1_at	GO:0007249
chickenAffy	Gga.12262.1.S1_at	GO:0003700
chickenAffy	Gga.12262.1.S1_at	GO:0005667
chickenAffy	Gga.12262.1.S1_at	GO:0006355
chickenAffy	Gga.12262.1.S1_at	GO:0007275
chickenAffy	Gga.12262.1.S1_at	GO:0007283
chickenAffy	Gga.12262.1.S1_at	GO:0008270
chickenAffy	Gga.12262.1.S1_at	GO:0030154
chickenAffy	Gga.12263.1.S1_at	GO:0006812
chickenAffy	Gga.12264.2.S1_a_at	GO:0000166
chickenAffy	Gga.12264.2.S1_a_at	GO:0003723
chickenAffy	Gga.12264.2.S1_a_at	GO:0006457
chickenAffy	Gga.12264.2.S1_a_at	GO:0031072
chickenAffy	Gga.12264.2.S1_a_at	GO:0051082
chickenAffy	Gga.12265.1.S1_a_at	GO:0003700
chickenAffy	Gga.12265.1.S1_a_at	GO:0005515
chickenAffy	Gga.12265.1.S1_a_at	GO:0005667
chickenAffy	Gga.12265.1.S1_a_at	GO:0005829
chickenAffy	Gga.12265.1.S1_a_at	GO:0005838
chickenAffy	Gga.12265.1.S1_a_at	GO:0006355
chickenAffy	Gga.12266.1.S1_at	GO:0005324
chickenAffy	Gga.12266.1.S1_at	GO:0005625
chickenAffy	Gga.12266.1.S1_at	GO:0005739
chickenAffy	Gga.12266.1.S1_at	GO:0005829
chickenAffy	Gga.12266.1.S1_at	GO:0006635
chickenAffy	Gga.12266.1.S1_at	GO:0006656
chickenAffy	Gga.12266.1.S1_at	GO:0008285
chickenAffy	Gga.12266.1.S1_at	GO:0015909
chickenAffy	Gga.12266.1.S1_at	GO:0016529
chickenAffy	Gga.12266.1.S1_at	GO:0042750
chickenAffy	Gga.12266.1.S1_at	GO:0050543
chickenAffy	Gga.12267.1.S1_s_at	GO:0005747
chickenAffy	Gga.12267.1.S1_s_at	GO:0006120
chickenAffy	Gga.12267.1.S1_s_at	GO:0006461
chickenAffy	Gga.12267.1.S1_s_at	GO:0051082
chickenAffy	Gga.12268.1.S1_at	GO:0003723
chickenAffy	Gga.12268.1.S1_at	GO:0003735
chickenAffy	Gga.12268.1.S1_at	GO:0005515
chickenAffy	Gga.12268.1.S1_at	GO:0006412
chickenAffy	Gga.12268.1.S1_at	GO:0022625
chickenAffy	Gga.12268.1.S1_at	GO:0042254
chickenAffy	Gga.12269.1.S1_at	GO:0003993
chickenAffy	Gga.12269.1.S1_at	GO:0005515
chickenAffy	Gga.12269.1.S1_at	GO:0005615
chickenAffy	Gga.12269.1.S1_at	GO:0005739
chickenAffy	Gga.12269.1.S1_at	GO:0006629
chickenAffy	Gga.12269.1.S1_at	GO:0006771
chickenAffy	Gga.12269.1.S1_at	GO:0019497
chickenAffy	Gga.12270.1.S1_at	GO:0005544
chickenAffy	Gga.12270.2.S1_s_at	GO:0005509
chickenAffy	Gga.12270.2.S1_s_at	GO:0005515
chickenAffy	Gga.12270.2.S1_s_at	GO:0005544
chickenAffy	Gga.12270.2.S1_s_at	GO:0005634
chickenAffy	Gga.12270.2.S1_s_at	GO:0008429
chickenAffy	Gga.12270.2.S1_s_at	GO:0042470
chickenAffy	Gga.12271.1.S1_a_at	GO:0008565
chickenAffy	Gga.12273.1.S1_at	GO:0003676
chickenAffy	Gga.12274.1.S1_at	GO:0005737
chickenAffy	Gga.12274.1.S1_at	GO:0007067
chickenAffy	Gga.12274.1.S1_at	GO:0008017
chickenAffy	Gga.12274.1.S1_at	GO:0030496
chickenAffy	Gga.12274.1.S1_at	GO:0043193
chickenAffy	Gga.12274.1.S1_at	GO:0045298
chickenAffy	Gga.12274.1.S1_at	GO:0051301
chickenAffy	Gga.12275.3.S1_a_at	GO:0005515
chickenAffy	Gga.12276.1.S1_at	GO:0005488
chickenAffy	Gga.12276.1.S1_at	GO:0005579
chickenAffy	Gga.12276.1.S1_at	GO:0005743
chickenAffy	Gga.12276.1.S1_at	GO:0030233
chickenAffy	Gga.12276.1.S1_at	GO:0030302
chickenAffy	Gga.12277.2.S1_a_at	GO:0004022
chickenAffy	Gga.12277.2.S1_a_at	GO:0005737
