geneID	Description	Pathway	Pathway_map
100228951	FAHD1; fumarylacetoacetate hydrolase domain containing 1	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
105760324	SMAGP; small cell adhesion glycoprotein	-	-
100228958	F-box/WD repeat-containing protein 7-like	-	-
100228959	DDX19A; ATP-dependent RNA helicase DDX19A	-	-
100225230	DNAJB6; DnaJ heat shock protein family (Hsp40) member B6	-	-
100226562	BRCA1-associated protein-like	-	-
100219089	TFAP2C; transcription factor AP-2 gamma	-	-
100221420	zinc finger protein 586-like	-	-
100226858	NEMF; nuclear export mediator factor	-	-
100190695	MRPS14; mitochondrial ribosomal protein S14	Ribosome - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu03010/image
100225232	L3MBTL1; l(3)mbt-like 1 (Drosophila)	-	-
100229417	SLC35G1; solute carrier family 35 member G1	-	-
100190369	MRPL28; mitochondrial ribosomal protein L28	Ribosome - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu03010/image
100229410	DDX51; DEAD-box helicase 51	-	-
100222759	CHRNB3; cholinergic receptor nicotinic beta 3 subunit	Neuroactive ligand-receptor interaction - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04080/image
100225758	40S ribosomal protein S5	Ribosome - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu03010/image
100229147	GTF3C4; general transcription factor 3C polypeptide 4	-	-
100221423	FGD3; FYVE, RhoGEF and PH domain containing 3	Regulation of actin cytoskeleton - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04810/image
100229412	ENTPD7; ectonucleoside triphosphate diphosphohydrolase 7	-	-
100229145	AGPAT2; 1-acylglycerol-3-phosphate O-acyltransferase 2	Glycerolipid metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00561/image
100229145	AGPAT2; 1-acylglycerol-3-phosphate O-acyltransferase 2	Glycerophospholipid metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00564/image
100229145	AGPAT2; 1-acylglycerol-3-phosphate O-acyltransferase 2	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
105760059	uncharacterized LOC105760059	-	-
100226891	CLVS1; clavesin 1	-	-
100217938	actin-related protein 3-like	-	-
105760117	uncharacterized LOC105760117	-	-
105760509	uncharacterized LOC105760509	-	-
100886680	MIR19B-1, tgu-mir-19b-1; microRNA 19b-1	-	-
100886681	MIRLET7A-4, tgu-let-7a-4; microRNA let-7a-4	-	-
100886682	MIR2989-2, tgu-mir-2989-2; microRNA 2989-2	-	-
100227107	TRRAP; transformation/transcription domain associated protein	-	-
100886684	MIR24, tgu-mir-24; microRNA 24	-	-
100190081	LHFPL5; lipoma HMGIC fusion partner-like 5	-	-
100219969	RHOBTB2; rho-related BTB domain-containing protein 2	Ubiquitin mediated proteolysis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04120/image
100219968	ITPRIP; inositol 1,4,5-trisphosphate receptor interacting protein	-	-
100219967	ZNF362; zinc finger protein 362	-	-
100226459	GPATCH11; G-patch domain containing 11	-	-
100219965	SLC4A5; solute carrier family 4 member 5	-	-
100219964	TDRD1; tudor domain containing 1	-	-
100219963	APBB2; amyloid beta precursor protein binding family B member 2	-	-
100218607	lipocalin	Arachidonic acid metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00590/image
100218607	lipocalin	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100219961	AFAP1; actin filament associated protein 1	-	-
100226458	BTD; biotinidase	Biotin metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00780/image
100226458	BTD; biotinidase	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
101233775	echinoderm microtubule-associated protein-like 5	-	-
100224714	TPST2; tyrosylprotein sulfotransferase 2	-	-
100227204	sphingosine kinase 1-like	Sphingolipid metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00600/image
100227204	sphingosine kinase 1-like	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100227204	sphingosine kinase 1-like	Calcium signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04020/image
100227204	sphingosine kinase 1-like	VEGF signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04370/image
100227204	sphingosine kinase 1-like	Apelin signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04371/image
100224243	PWWP2A; PWWP domain containing 2A	-	-
101234137	uncharacterized LOC101234137	-	-
100227203	SSH2; protein phosphatase Slingshot homolog 2	Regulation of actin cytoskeleton - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04810/image
100222341	GHR; growth hormone receptor	Cytokine-cytokine receptor interaction - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04060/image
100222341	GHR; growth hormone receptor	Neuroactive ligand-receptor interaction - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04080/image
100223311	mucosa-associated lymphoid tissue lymphoma translocation protein 1-like	C-type lectin receptor signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04625/image
100224716	PDE6B; phosphodiesterase 6B	Purine metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00230/image
100224716	PDE6B; phosphodiesterase 6B	Phototransduction - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04744/image
100219084	R3HDML; R3H domain containing like	-	-
105760990	myosin heavy chain, skeletal muscle, adult-like	-	-
100226455	BRWD1; bromodomain and WD repeat-containing protein 1	-	-
100225719	DZIP1; DAZ interacting zinc finger protein 1	-	-
100225718	NOC3L; NOC3 like DNA replication regulator	-	-
105760994	uncharacterized LOC105760994	-	-
105760995	uncharacterized LOC105760995	-	-
105760996	uncharacterized LOC105760996	-	-
100228614	RBP4; retinol binding protein 4	-	-
100225713	KITLG; KIT ligand	MAPK signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04010/image
100225713	KITLG; KIT ligand	Melanogenesis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04916/image
100222564	MND1; meiotic nuclear divisions 1	-	-
100225247	WDR92; WD repeat domain 92	-	-
100225246	HECW2; HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2	-	-
100225717	titin-like	-	-
100226457	DOPEY2; dopey family member 2	-	-
100225243	PCDH18; protocadherin 18	-	-
100225714	DNMBP; dynamin binding protein	-	-
100229609	protocadherin gamma-A12-like	-	-
100229608	HENMT1; HEN1 methyltransferase homolog 1	-	-
100226456	HK1; hexokinase 1	Glycolysis / Gluconeogenesis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00010/image
100226456	HK1; hexokinase 1	Fructose and mannose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00051/image
100226456	HK1; hexokinase 1	Galactose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00052/image
100226456	HK1; hexokinase 1	Starch and sucrose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00500/image
100226456	HK1; hexokinase 1	Amino sugar and nucleotide sugar metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00520/image
100226456	HK1; hexokinase 1	Neomycin, kanamycin and gentamicin biosynthesis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00524/image
100226456	HK1; hexokinase 1	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100226456	HK1; hexokinase 1	Carbon metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01200/image
100226456	HK1; hexokinase 1	Insulin signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04910/image
100218250	kinesin-like protein KIF20A	-	-
100228608	lysosomal acid lipase/cholesteryl ester hydrolase-like	-	-
100228609	TMEM170A; transmembrane protein 170A	-	-
100223166	PPP1R17; protein phosphatase 1 regulatory subunit 17	-	-
100229600	LRP4; LDL receptor related protein 4	-	-
100223164	GFOD1; glucose-fructose oxidoreductase domain containing 1	-	-
100226445	LRBA; LPS responsive beige-like anchor protein	-	-
100229605	KCNG3; potassium voltage-gated channel modifier subfamily G member 3	-	-
100223163	COMMD8; COMM domain containing 8	-	-
100229607	ABI1; abl interactor 1	-	-
100226441	AFF1; AF4/FMR2 family member 1	-	-
100223332	ABHD15; abhydrolase domain containing 15	-	-
100228613	ALKBH2; alkB homolog 2, alpha-ketoglutarate dependent dioxygenase	-	-
100221379	PIP5K1C; phosphatidylinositol-4-phosphate 5-kinase type 1 gamma	Inositol phosphate metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00562/image
100221379	PIP5K1C; phosphatidylinositol-4-phosphate 5-kinase type 1 gamma	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100221379	PIP5K1C; phosphatidylinositol-4-phosphate 5-kinase type 1 gamma	Phosphatidylinositol signaling system - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04070/image
100221379	PIP5K1C; phosphatidylinositol-4-phosphate 5-kinase type 1 gamma	Endocytosis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04144/image
100221379	PIP5K1C; phosphatidylinositol-4-phosphate 5-kinase type 1 gamma	Regulation of actin cytoskeleton - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04810/image
105760504	uncharacterized LOC105760504	-	-
100223209	m7GpppX diphosphatase-like	-	-
105760198	uncharacterized LOC105760198	-	-
105760199	calmegin-like	-	-
100225754	GZMA; granzyme A	Neuroactive ligand-receptor interaction - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04080/image
101234221	ESF1 homolog	-	-
105760190	ubiquitin carboxyl-terminal hydrolase 5-like	-	-
101233328	AMBP; alpha-1-microglobulin/bikunin precursor	-	-
105760192	uncharacterized LOC105760192	-	-
105760193	rho-associated protein kinase 1-like	-	-
105760194	uncharacterized LOC105760194	-	-
100222772	YTH domain-containing protein 1-like	-	-
105760196	zinc finger protein 239-like	-	-
101233329	collagen alpha-3(IV) chain-like	-	-
100224616	zinc finger protein 420-like	-	-
101234223	CAV2; caveolin 2	Endocytosis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04144/image
101234223	CAV2; caveolin 2	Focal adhesion - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04510/image
100222774	methylcrotonoyl-CoA carboxylase beta chain, mitochondrial-like	Valine, leucine and isoleucine degradation - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00280/image
100222774	methylcrotonoyl-CoA carboxylase beta chain, mitochondrial-like	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100222775	LIMCH1; LIM and calponin homology domains 1	-	-
105759271	inner centromere protein-like	-	-
100225595	EME1; essential meiotic structure-specific endonuclease 1	Homologous recombination - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu03440/image
100225595	EME1; essential meiotic structure-specific endonuclease 1	Fanconi anemia pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu03460/image
105759273	CDHR5; cadherin related family member 5	-	-
105759272	TNKS1BP1; tankyrase 1 binding protein 1	-	-
105759275	KNL1, CASC5; kinetochore scaffold 1	-	-
105759274	small kinetochore-associated protein-like	-	-
105759277	synaptotagmin-1-like	-	-
105759276	zinc transporter 8-like	-	-
105759279	ras-related protein Rab-44-like	-	-
105759278	dual specificity protein phosphatase 8-like	-	-
100222777	zinc finger and BTB domain-containing protein 8A-like	-	-
100225597	electroneutral sodium bicarbonate exchanger 1-like	-	-
100225596	PTBP3; polypyrimidine tract binding protein 3	-	-
100223695	DDT; D-dopachrome tautomerase	-	-
100225591	calpain-1 catalytic subunit-like	Protein processing in endoplasmic reticulum - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04141/image
100225591	calpain-1 catalytic subunit-like	Apoptosis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04210/image
100225591	calpain-1 catalytic subunit-like	Necroptosis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04217/image
100225591	calpain-1 catalytic subunit-like	Cellular senescence - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04218/image
101233294	kinesin-like protein KIF11-B	-	-
100225042	GPR182; G protein-coupled receptor 182	-	-
100218560	NDUFAF5; NADH:ubiquinone oxidoreductase complex assembly factor 5	-	-
100225868	NXPH1; neurexophilin 1	-	-
100218562	RUSC2; RUN and SH3 domain containing 2	-	-
100218563	AFTPH; aftiphilin	-	-
100218564	uncharacterized LOC100218564	Pyrimidine metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00240/image
100218564	uncharacterized LOC100218564	Drug metabolism - other enzymes - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00983/image
100218564	uncharacterized LOC100218564	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100225041	FNDC3B; fibronectin type III domain containing 3B	-	-
100218566	TMEM184B; transmembrane protein 184B	-	-
100222381	RAB9B; RAB9B, member RAS oncogene family	-	-
100218569	LRRTM1; leucine rich repeat transmembrane neuronal 1	-	-
100222383	RASGEF1C; RasGEF domain family member 1C	-	-
100225862	TTC7A; tetratricopeptide repeat domain 7A	-	-
100225865	mucin-5B	-	-
100225864	DEGS2; delta 4-desaturase, sphingolipid 2	Sphingolipid metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00600/image
100225864	DEGS2; delta 4-desaturase, sphingolipid 2	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100222387	ovomucoid-like	-	-
100225866	uncharacterized LOC100225866	-	-
101233104	CREB-binding protein-like	-	-
100224063	TGIF1; TGFB induced factor homeobox 1	TGF-beta signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04350/image
100886715	MIR155, tgu-mir-155; microRNA 155	-	-
101233454	GPR17; G protein-coupled receptor 17	-	-
100189948	RPL31; ribosomal protein L31	Ribosome - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu03010/image
105759015	uncharacterized LOC105759015	-	-
105759014	uncharacterized LOC105759014	-	-
105759017	uncharacterized LOC105759017	-	-
105759016	endogenous retrovirus group K member 25 Pol protein-like	-	-
105759011	endogenous retrovirus group K member 18 Pol protein-like	-	-
105759010	endogenous retrovirus group K member 18 Pol protein-like	-	-
105759012	protein FAM134B-like	-	-
100221762	CCKAR; cholecystokinin A receptor	Calcium signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04020/image
100221762	CCKAR; cholecystokinin A receptor	Neuroactive ligand-receptor interaction - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04080/image
100222019	SRCIN1; SRC kinase signaling inhibitor 1	-	-
105759019	RNF215; ring finger protein 215	-	-
105759018	EPB41L4B; erythrocyte membrane protein band 4.1 like 4B	Tight junction - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04530/image
100225311	NLRX1; NLR family member X1	NOD-like receptor signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04621/image
100225311	NLRX1; NLR family member X1	RIG-I-like receptor signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04622/image
100225311	NLRX1; NLR family member X1	Influenza A - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu05164/image
100224067	RING finger protein 151-like	Endocytosis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04144/image
100227711	TRPM5; transient receptor potential cation channel subfamily M member 5	-	-
100227710	probable ATP-dependent RNA helicase YTHDC2	-	-
100227713	LAMC1; laminin subunit gamma 1	-	-
100227712	GLI3; GLI family zinc finger 3	Hedgehog signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04340/image
100227715	ASB2; ankyrin repeat and SOCS box containing 2	-	-
100224011	APOOL; apolipoprotein O like	-	-
100229957	NXN; nucleoredoxin	-	-
100227716	RPP38; ribonuclease P/MRP subunit p38	Ribosome biogenesis in eukaryotes - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu03008/image
100227716	RPP38; ribonuclease P/MRP subunit p38	RNA transport - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu03013/image
100229959	NEK8; NIMA related kinase 8	-	-
100227718	TPR; translocated promoter region, nuclear basket protein	RNA transport - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu03013/image
100225048	PLSCR5; phospholipid scramblase family member 5	-	-
100225750	vascular endothelial zinc finger 1-like	-	-
105760079	hydrocephalus-inducing protein homolog	-	-
100225556	retinoic acid receptor gamma-B-like	-	-
100221704	SLC9A3R1; Na(+)/H(+) exchange regulatory cofactor NHE-RF1	Tight junction - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04530/image
100220845	QDPR; quinoid dihydropteridine reductase	Folate biosynthesis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00790/image
100220845	QDPR; quinoid dihydropteridine reductase	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100220846	lethal(3)malignant brain tumor-like protein 3	-	-
100220847	PHLPP2; PH domain and leucine rich repeat protein phosphatase 2	-	-
100220840	PPP1R8; protein phosphatase 1 regulatory subunit 8	-	-
